,REF_DATE,GEO,DGUID,Index,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
11681,2018-06,Prince Edward Island,2016A000211,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792880,4.3,110.6,,,,1
11682,2018-06,Nova Scotia,2016A000212,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792882,5.2,106.4,,,,1
11683,2018-06,Nova Scotia,2016A000212,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792883,5.3,105.3,,,,1
11684,2018-06,New Brunswick,2016A000213,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792885,6.2,106.6,,,,1
11685,2018-06,New Brunswick,2016A000213,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792886,6.3,105.6,,,,1
11686,2018-06,Quebec,2016A000224,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792888,7.2,105.7,,,,1
11687,2018-06,Quebec,2016A000224,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792889,7.3,106.1,,,,1
11688,2018-06,Ontario,2016A000235,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792891,8.2,121.3,,,,1
11689,2018-06,Ontario,2016A000235,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792892,8.3,147.1,,,,1
11690,2018-06,Prairie Region,2016A00014,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792894,9.2,101.5,,,,1
11691,2018-06,Prairie Region,2016A00014,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792895,9.3,103.9,,,,1
11692,2018-06,Manitoba,2016A000246,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792897,10.2,115.5,,,,1
11693,2018-06,Manitoba,2016A000246,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792898,10.3,115.9,,,,1
11694,2018-06,Saskatchewan,2016A000247,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792900,11.2,118.9,,,,1
11695,2018-06,Saskatchewan,2016A000247,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792901,11.3,118.1,,,,1
11696,2018-06,Alberta,2016A000248,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792903,12.2,90.1,,,,1
11697,2018-06,Alberta,2016A000248,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792904,12.3,96.4,,,,1
11698,2018-06,British Columbia,2016A000259,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792906,13.2,120,,,,1
11699,2018-06,British Columbia,2016A000259,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792907,13.3,118.7,,,,1
11700,2018-07,Canada,2016A000011124,"Electric power selling price indexes, national total","Index, 2014=100",351,units ,0,v107792869,1.1,112.1,,,,1
11701,2018-07,Canada,2016A000011124,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792870,1.2,110.4,,,,1
11702,2018-07,Canada,2016A000011124,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792871,1.3,112.5,,,,1
11703,2018-07,Atlantic Region,2016A00011,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792873,2.2,108.7,,,,1
11704,2018-07,Atlantic Region,2016A00011,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792874,2.3,103.8,,,,1
11705,2018-07,Newfoundland and Labrador,2016A000210,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792876,3.2,117.6,,,,1
11706,2018-07,Newfoundland and Labrador,2016A000210,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792877,3.3,98.9,,,,1
11707,2018-07,Prince Edward Island,2016A000211,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792880,4.3,110.6,,,,1
11708,2018-07,Nova Scotia,2016A000212,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792882,5.2,106.4,,,,1
11709,2018-07,Nova Scotia,2016A000212,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792883,5.3,105.3,,,,1
11710,2018-07,New Brunswick,2016A000213,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792885,6.2,106.6,,,,1
11711,2018-07,New Brunswick,2016A000213,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792886,6.3,105.6,,,,1
11712,2018-07,Quebec,2016A000224,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792888,7.2,105.7,,,,1
11713,2018-07,Quebec,2016A000224,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792889,7.3,106.1,,,,1
11714,2018-07,Ontario,2016A000235,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792891,8.2,112.6,,,,1
11715,2018-07,Ontario,2016A000235,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792892,8.3,119.2,,,,1
11716,2018-07,Prairie Region,2016A00014,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792894,9.2,110.2,,,,1
11717,2018-07,Prairie Region,2016A00014,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792895,9.3,112,,,,1
11718,2018-07,Manitoba,2016A000246,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792897,10.2,115.5,,,,1
11719,2018-07,Manitoba,2016A000246,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792898,10.3,115.9,,,,1
11720,2018-07,Saskatchewan,2016A000247,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792900,11.2,118.9,,,,1
11721,2018-07,Saskatchewan,2016A000247,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792901,11.3,118.1,,,,1
11722,2018-07,Alberta,2016A000248,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792903,12.2,105.5,,,,1
11723,2018-07,Alberta,2016A000248,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792904,12.3,109,,,,1
11724,2018-07,British Columbia,2016A000259,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792906,13.2,120,,,,1
11725,2018-07,British Columbia,2016A000259,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792907,13.3,118.8,,,,1
11726,2018-08,Canada,2016A000011124,"Electric power selling price indexes, national total","Index, 2014=100",351,units ,0,v107792869,1.1,110.9,,,,1
11727,2018-08,Canada,2016A000011124,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792870,1.2,110.4,,,,1
11728,2018-08,Canada,2016A000011124,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792871,1.3,111,,,,1
11729,2018-08,Atlantic Region,2016A00011,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792873,2.2,109.2,,,,1
11730,2018-08,Atlantic Region,2016A00011,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792874,2.3,103.9,,,,1
11731,2018-08,Newfoundland and Labrador,2016A000210,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792876,3.2,117.6,,,,1
11732,2018-08,Newfoundland and Labrador,2016A000210,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792877,3.3,98.9,,,,1
11733,2018-08,Prince Edward Island,2016A000211,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792880,4.3,110.6,,,,1
11734,2018-08,Nova Scotia,2016A000212,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792882,5.2,106.4,,,,1
11735,2018-08,Nova Scotia,2016A000212,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792883,5.3,105.3,,,,1
11736,2018-08,New Brunswick,2016A000213,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792885,6.2,107.7,,,,1
11737,2018-08,New Brunswick,2016A000213,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792886,6.3,106,,,,1
11738,2018-08,Quebec,2016A000224,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792888,7.2,105.7,,,,1
11739,2018-08,Quebec,2016A000224,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792889,7.3,106.1,,,,1
11740,2018-08,Ontario,2016A000235,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792891,8.2,109.7,,,,1
11741,2018-08,Ontario,2016A000235,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792892,8.3,114.1,,,,1
11742,2018-08,Prairie Region,2016A00014,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792894,9.2,110.9,,,,1
11743,2018-08,Prairie Region,2016A00014,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792895,9.3,112.1,,,,1
11744,2018-08,Manitoba,2016A000246,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792897,10.2,115.5,,,,1
11745,2018-08,Manitoba,2016A000246,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792898,10.3,115.9,,,,1
11746,2018-08,Saskatchewan,2016A000247,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792900,11.2,118.9,,,,1
11747,2018-08,Saskatchewan,2016A000247,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792901,11.3,118.1,,,,1
11748,2018-08,Alberta,2016A000248,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792903,12.2,106.8,,,,1
11749,2018-08,Alberta,2016A000248,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792904,12.3,109.2,,,,1
11750,2018-08,British Columbia,2016A000259,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792906,13.2,120,,,,1
11751,2018-08,British Columbia,2016A000259,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792907,13.3,118.8,,,,1
11752,2018-09,Canada,2016A000011124,"Electric power selling price indexes, national total","Index, 2014=100",351,units ,0,v107792869,1.1,111.7,,,,1
11753,2018-09,Canada,2016A000011124,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792870,1.2,110.2,,,,1
11754,2018-09,Canada,2016A000011124,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792871,1.3,112.1,,,,1
11755,2018-09,Atlantic Region,2016A00011,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792873,2.2,109.2,,,,1
11756,2018-09,Atlantic Region,2016A00011,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792874,2.3,103.9,,,,1
11757,2018-09,Newfoundland and Labrador,2016A000210,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792876,3.2,117.6,,,,1
11758,2018-09,Newfoundland and Labrador,2016A000210,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792877,3.3,98.9,,,,1
11759,2018-09,Prince Edward Island,2016A000211,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792880,4.3,110.6,,,,1
11760,2018-09,Nova Scotia,2016A000212,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792882,5.2,106.4,,,,1
11761,2018-09,Nova Scotia,2016A000212,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792883,5.3,105.3,,,,1
11762,2018-09,New Brunswick,2016A000213,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792885,6.2,107.7,,,,1
11763,2018-09,New Brunswick,2016A000213,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792886,6.3,106,,,,1
11764,2018-09,Quebec,2016A000224,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792888,7.2,105.7,,,,1
11765,2018-09,Quebec,2016A000224,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792889,7.3,106.1,,,,1
11766,2018-09,Ontario,2016A000235,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792891,8.2,109.3,,,,1
11767,2018-09,Ontario,2016A000235,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792892,8.3,118,,,,1
11768,2018-09,Prairie Region,2016A00014,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792894,9.2,110.5,,,,1
11769,2018-09,Prairie Region,2016A00014,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792895,9.3,111.9,,,,1
11770,2018-09,Manitoba,2016A000246,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792897,10.2,115.5,,,,1
11771,2018-09,Manitoba,2016A000246,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792898,10.3,115.9,,,,1
11772,2018-09,Saskatchewan,2016A000247,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792900,11.2,118.9,,,,1
11773,2018-09,Saskatchewan,2016A000247,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792901,11.3,118.1,,,,1
11774,2018-09,Alberta,2016A000248,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792903,12.2,106,,,,1
11775,2018-09,Alberta,2016A000248,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792904,12.3,108.8,,,,1
11776,2018-09,British Columbia,2016A000259,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792906,13.2,120,,,,1
11777,2018-09,British Columbia,2016A000259,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792907,13.3,118.7,,,,1
11778,2018-10,Canada,2016A000011124,"Electric power selling price indexes, national total","Index, 2014=100",351,units,0,v107792869,1.1,110.1,,,,1
11779,2018-10,Canada,2016A000011124,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792870,1.2,109.9,,,,1
11780,2018-10,Canada,2016A000011124,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792871,1.3,110.2,,,,1
11781,2018-10,Atlantic Region,2016A00011,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792873,2.2,109.2,,,,1
11782,2018-10,Atlantic Region,2016A00011,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792874,2.3,103.9,,,,1
11783,2018-10,Newfoundland and Labrador,2016A000210,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792876,3.2,117.6,,,,1
11784,2018-10,Newfoundland and Labrador,2016A000210,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792877,3.3,98.9,,,,1
11785,2018-10,Prince Edward Island,2016A000211,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792880,4.3,110.6,,,,1
11786,2018-10,Nova Scotia,2016A000212,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792882,5.2,106.4,,,,1
11787,2018-10,Nova Scotia,2016A000212,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792883,5.3,105.3,,,,1
11788,2018-10,New Brunswick,2016A000213,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792885,6.2,107.7,,,,1
11789,2018-10,New Brunswick,2016A000213,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792886,6.3,106,,,,1
11790,2018-10,Quebec,2016A000224,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792888,7.2,105.7,,,,1
11791,2018-10,Quebec,2016A000224,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792889,7.3,106.1,,,,1
11792,2018-10,Ontario,2016A000235,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792891,8.2,106.2,,,,1
11793,2018-10,Ontario,2016A000235,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792892,8.3,110.5,,,,1
11794,2018-10,Prairie Region,2016A00014,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792894,9.2,110.8,,,,1
11795,2018-10,Prairie Region,2016A00014,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792895,9.3,113.1,,,,1
11796,2018-10,Manitoba,2016A000246,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792897,10.2,115.5,,,,1
11797,2018-10,Manitoba,2016A000246,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792898,10.3,115.9,,,,1
11798,2018-10,Saskatchewan,2016A000247,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792900,11.2,118.9,,,,1
11799,2018-10,Saskatchewan,2016A000247,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792901,11.3,118.1,,,,1
11800,2018-10,Alberta,2016A000248,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792903,12.2,106.7,,,,1
11801,2018-10,Alberta,2016A000248,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792904,12.3,110.7,,,,1
11802,2018-10,British Columbia,2016A000259,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792906,13.2,120,,,,1
11803,2018-10,British Columbia,2016A000259,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792907,13.3,118.8,,,,1
11804,2018-11,Canada,2016A000011124,"Electric power selling price indexes, national total","Index, 2014=100",351,units,0,v107792869,1.1,117.5,,,,1
11805,2018-11,Canada,2016A000011124,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792870,1.2,111,,,,1
11806,2018-11,Canada,2016A000011124,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792871,1.3,119.1,,,,1
11807,2018-11,Atlantic Region,2016A00011,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792873,2.2,109.2,,,,1
11808,2018-11,Atlantic Region,2016A00011,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792874,2.3,103.9,,,,1
11809,2018-11,Newfoundland and Labrador,2016A000210,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792876,3.2,117.6,,,,1
11810,2018-11,Newfoundland and Labrador,2016A000210,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792877,3.3,98.9,,,,1
11811,2018-11,Prince Edward Island,2016A000211,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792880,4.3,110.6,,,,1
11812,2018-11,Nova Scotia,2016A000212,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792882,5.2,106.4,,,,1
11813,2018-11,Nova Scotia,2016A000212,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792883,5.3,105.3,,,,1
11814,2018-11,New Brunswick,2016A000213,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792885,6.2,107.7,,,,1
11815,2018-11,New Brunswick,2016A000213,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792886,6.3,106,,,,1
11816,2018-11,Quebec,2016A000224,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792888,7.2,105.7,,,,1
11817,2018-11,Quebec,2016A000224,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792889,7.3,106.1,,,,1
11818,2018-11,Ontario,2016A000235,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792891,8.2,116.7,,,,1
11819,2018-11,Ontario,2016A000235,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792892,8.3,141.5,,,,1
11820,2018-11,Prairie Region,2016A00014,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792894,9.2,110.2,,,,1
11821,2018-11,Prairie Region,2016A00014,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792895,9.3,112.1,,,,1
11822,2018-11,Manitoba,2016A000246,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792897,10.2,115.5,,,,1
11823,2018-11,Manitoba,2016A000246,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792898,10.3,115.9,,,,1
11824,2018-11,Saskatchewan,2016A000247,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792900,11.2,118.9,,,,1
11825,2018-11,Saskatchewan,2016A000247,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792901,11.3,118.1,,,,1
11826,2018-11,Alberta,2016A000248,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792903,12.2,105.5,,,,1
11827,2018-11,Alberta,2016A000248,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792904,12.3,109.2,,,,1
11828,2018-11,British Columbia,2016A000259,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792906,13.2,120,,,,1
11829,2018-11,British Columbia,2016A000259,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792907,13.3,118.7,,,,1
11830,2018-12,Canada,2016A000011124,"Electric power selling price indexes, national total","Index, 2014=100",351,units,0,v107792869,1.1,113.4,,,,1
11831,2018-12,Canada,2016A000011124,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792870,1.2,110.9,,,,1
11832,2018-12,Canada,2016A000011124,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792871,1.3,114,,,,1
11833,2018-12,Atlantic Region,2016A00011,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792873,2.2,109.2,,,,1
11834,2018-12,Atlantic Region,2016A00011,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792874,2.3,105.6,,,,1
11835,2018-12,Newfoundland and Labrador,2016A000210,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792876,3.2,117.6,,,,1
11836,2018-12,Newfoundland and Labrador,2016A000210,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792877,3.3,104.4,,,,1
11837,2018-12,Prince Edward Island,2016A000211,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792880,4.3,110.6,,,,1
11838,2018-12,Nova Scotia,2016A000212,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792882,5.2,106.4,,,,1
11839,2018-12,Nova Scotia,2016A000212,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792883,5.3,105.3,,,,1
11840,2018-12,New Brunswick,2016A000213,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792885,6.2,107.7,,,,1
11841,2018-12,New Brunswick,2016A000213,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792886,6.3,106,,,,1
11842,2018-12,Quebec,2016A000224,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792888,7.2,105.7,,,,1
11843,2018-12,Quebec,2016A000224,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792889,7.3,106.1,,,,1
11844,2018-12,Ontario,2016A000235,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792891,8.2,109,,,,1
11845,2018-12,Ontario,2016A000235,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792892,8.3,121.7,,,,1
11846,2018-12,Prairie Region,2016A00014,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792894,9.2,112.9,,,,1
11847,2018-12,Prairie Region,2016A00014,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792895,9.3,114.8,,,,1
11848,2018-12,Manitoba,2016A000246,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792897,10.2,115.5,,,,1
11849,2018-12,Manitoba,2016A000246,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792898,10.3,115.9,,,,1
11850,2018-12,Saskatchewan,2016A000247,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792900,11.2,118.9,,,,1
11851,2018-12,Saskatchewan,2016A000247,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792901,11.3,118.1,,,,1
11852,2018-12,Alberta,2016A000248,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792903,12.2,110.3,,,,1
11853,2018-12,Alberta,2016A000248,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792904,12.3,113.4,,,,1
11854,2018-12,British Columbia,2016A000259,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792906,13.2,120,,,,1
11855,2018-12,British Columbia,2016A000259,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792907,13.3,118.8,,,,1
11856,2019-01,Canada,2016A000011124,"Electric power selling price indexes, national total","Index, 2014=100",351,units,0,v107792869,1.1,109.2,,,,1
11857,2019-01,Canada,2016A000011124,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792870,1.2,111.2,,,,1
11858,2019-01,Canada,2016A000011124,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792871,1.3,108.7,,,,1
11859,2019-01,Atlantic Region,2016A00011,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792873,2.2,108.8,,,,1
11860,2019-01,Atlantic Region,2016A00011,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792874,2.3,106.1,,,,1
11861,2019-01,Newfoundland and Labrador,2016A000210,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792876,3.2,111.5,,,,1
11862,2019-01,Newfoundland and Labrador,2016A000210,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792877,3.3,104.4,,,,1
11863,2019-01,Prince Edward Island,2016A000211,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792880,4.3,110.6,,,,1
11864,2019-01,Nova Scotia,2016A000212,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792882,5.2,108.9,,,,1
11865,2019-01,Nova Scotia,2016A000212,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792883,5.3,106.9,,,,1
11866,2019-01,New Brunswick,2016A000213,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792885,6.2,107.7,,,,1
11867,2019-01,New Brunswick,2016A000213,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792886,6.3,106,,,,1
11868,2019-01,Quebec,2016A000224,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792888,7.2,105.7,,,,1
11869,2019-01,Quebec,2016A000224,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792889,7.3,106.1,,,,1
11870,2019-01,Ontario,2016A000235,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792891,8.2,109.3,,,,1
11871,2019-01,Ontario,2016A000235,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792892,8.3,105.3,,,,1
11872,2019-01,Prairie Region,2016A00014,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792894,9.2,113.9,,,,1
11873,2019-01,Prairie Region,2016A00014,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792895,9.3,112.7,,,,1
11874,2019-01,Manitoba,2016A000246,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792897,10.2,115.5,,,,1
11875,2019-01,Manitoba,2016A000246,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792898,10.3,115.9,,,,1
11876,2019-01,Saskatchewan,2016A000247,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792900,11.2,118.9,,,,1
11877,2019-01,Saskatchewan,2016A000247,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792901,11.3,118.1,,,,1
11878,2019-01,Alberta,2016A000248,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792903,12.2,112,,,,1
11879,2019-01,Alberta,2016A000248,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792904,12.3,110.2,,,,1
11880,2019-01,British Columbia,2016A000259,Electric power selling price over 5000kw,"Index, 2014=100",351,units,0,v107792906,13.2,120,,,,1
11881,2019-01,British Columbia,2016A000259,Electric power selling price under 5000kw,"Index, 2014=100",351,units,0,v107792907,13.3,118.8,,,,1
